Window,Analysis_Level,Entity,Sector,Date,Daily_Return,Index_Return,Abnormal_Return,Cumulative_Abnormal_Return,Event_Day
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-23,0.0017714210733499325,0.0038738862577010202,-0.0021024651843510878,0.027560954507545254,9
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-24,0.005697819110616065,-0.008439869045099746,0.01413768815571581,0.041698642663261065,10
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-25,0.044477728575149866,0.0186805599146318,0.025797168660518066,0.06749581132377913,11
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-28,0.00511253818816626,0.001552814167580685,0.003559724020585575,0.0710555353443647,12
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-29,-0.0009304633707586385,0.0018703318608572772,-0.0028007952316159157,0.06825474011274879,13
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-11-30,-0.0018626598783062498,0.010120239250316132,-0.011982899128622382,0.05627184098412641,14
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-01,-0.0008708633988553371,-0.003842178855857581,0.0029713154570022438,0.05924315644112865,15
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-02,-0.011829161997260584,-0.012950237400676134,0.0011210754034155501,0.0603642318445442,16
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-05,-0.0002520161290323619,0.00518128307859711,-0.005433299207629472,0.05493093263691473,17
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-06,-0.01575497857322916,0.0017715009780161495,-0.01752647955124531,0.03740445308566942,18
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-07,0.005698552951722391,-0.00504721788999285,0.010745770841715241,0.04815022392738466,19
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-08,0.012096517476284374,0.017872130338187908,-0.005775612861903534,0.04237461106548113,20
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-09,0.010630936654714596,0.0018067614104866347,0.00882417524422796,0.05119878630970909,21
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-12,-0.004357027262542057,-0.01100257816187955,0.006645550899337493,0.05784433720904658,22
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-13,0.001437859464866298,0.006241738875018221,-0.004803879410151923,0.05304045779889466,23
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-14,0.02478307010425107,-0.0047921379746527215,0.029575208078903792,0.08261566587779845,24
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-15,0.013827972709551606,-0.0035197497066874472,0.017347722416239053,0.0999633882940375,25
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-16,-0.013879709187045508,-0.0017415620094192175,-0.01213814717762629,0.08782524111641121,26
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-19,0.004996344138435305,-0.004312357176204595,0.0093087013146399,0.09713394243105111,27
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-20,0.006608463683763777,-0.0027022691657515585,0.009310732849515335,0.10644467528056645,28
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-21,-0.011263024754562423,-0.002610610709690153,-0.00865241404487227,0.09779226123569418,29
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-22,-0.004507797270955072,-0.010196866510364333,0.005689069239409261,0.10348133047510344,30
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-23,-0.028576673601762304,0.0008271609580026151,-0.02940383455976492,0.07407749591533852,31
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-26,-0.004220472440944922,-0.009704847414753859,0.0054843749738089365,0.07956187088914746,32
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-27,0.01828188259109309,0.015755797779519964,0.002526084811573126,0.08208795570072058,33
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-28,0.002733428589178022,0.00024897918534017016,0.0024844494038378517,0.08457240510455843,34
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-29,0.015240691406976037,0.008562752028675291,0.006677939378300746,0.09125034448285918,35
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2016-12-30,0.01049612497711605,0.010143639863764209,0.0003524851133518414,0.09160282959621102,36
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2017-01-02,0.0006642913219396807,-0.000769625448948208,0.0014339167708878886,0.09303674636709891,37
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2017-01-03,0.008026554013276899,0.001552662143162964,0.006473891870113935,0.09951063823721285,38
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2017-01-04,0.026103095252349995,-0.00020751446497901949,0.026310609717329014,0.12582124795454186,39
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2017-01-05,-0.014353229476632312,0.0101703192723277,-0.02452354874896001,0.10129769920558185,40
Wide_2016-10-08_to_2017-01-08,Stock,HCLTECH,Information Technology,2017-01-06,-0.03581365062451902,-0.0036259034542773794,-0.03218774717024164,0.0691099520353402,41
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-10,-0.00872693595497609,0.001287711552611981,-0.01001464750758807,-0.01001464750758807,-20
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-13,-0.037766358834309455,-0.01555897483005697,-0.022207384004252484,-0.032222031511840554,-19
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-14,-0.017066248412876295,0.0011780761200470558,-0.01824432453292335,-0.050466356044763905,-18
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-17,-0.010713878652026776,-0.007339748817484892,-0.0033741298345418835,-0.05384048587930579,-17
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-18,0.04093859211183215,0.018485047650345088,0.022453544461487063,-0.031386941417818726,-16
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-19,-0.00966611326323552,-0.002166422752048258,-0.0074996905111872625,-0.03888663192900599,-15
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-20,0.013262303021271737,0.004654063355314042,0.008608239665957695,-0.030278392263048293,-14
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-21,-0.017206514945402485,-0.0007356829206611737,-0.01647083202474131,-0.046749224287789604,-13
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-24,0.005574052598107171,0.001829057862648087,0.003744994735459084,-0.04300422955233052,-12
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-25,-0.0029017857142857872,-0.002020921126663522,-0.0008808645876222654,-0.043885094139952785,-11
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-26,-0.004066860682038542,-0.008755882319100516,0.004689021637061974,-0.03919607250289081,-10
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-27,0.032892518637845036,0.0,0.032892518637845036,-0.0063035538650457745,-9
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-28,0.00953900837836863,0.0026464852818273155,0.006892523096541314,0.0005889692314955397,-8
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-10-30,-0.010203348422792247,-0.0014239407270200122,-0.008779407695772234,-0.008190438464276695,-7
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-01,0.028820326678765884,5.796630998067265e-05,0.02876236036878521,0.020571921904508517,-6
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-02,-0.00906717471069729,-0.013006885998469886,0.003939711287772596,0.024511633192281113,-5
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-03,-0.001958201303093987,-0.003417899929527901,0.001459698626433914,0.025971331818715027,-4
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-04,-0.011023116438356073,-0.006034249077773279,-0.004988867360582794,0.020982464458132233,-3
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-07,-0.0034267575659200356,0.0075056025232103085,-0.010932360089130344,0.010050104369001889,-2
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-08,0.007202837700883036,0.005472519712839796,0.0017303179880432396,0.011780422357045128,-1
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-09,-0.029144356200812127,-0.013050857376953218,-0.01609349882385891,-0.004313076466813781,0
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-10,-0.019432928634882995,0.011112428842504851,-0.030545357477387847,-0.03485843394420163,1
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-11,-0.04242950435997139,-0.026906881546383432,-0.01552262281358796,-0.05038105675778959,2
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-15,-0.033586943666968794,-0.022648650603280918,-0.010938293063687876,-0.061319349821477465,3
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-16,0.024189271874362817,0.0003946524591782463,0.02379461941518457,-0.037524730406292894,4
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-17,-0.004142106101640897,-0.003907983628384182,-0.00023412247325671487,-0.03775885287954961,5
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-18,-0.0003199488081907509,-0.0007178306662209977,0.0003978818580302468,-0.03736097102151936,6
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-21,-0.02228356537045917,-0.01795865793091489,-0.004324907439544279,-0.04168587846106364,7
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-22,0.022709603502598208,0.009231816977967267,0.013477786524630941,-0.0282080919364327,8
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-23,-0.018244378650876136,0.0038738862577010202,-0.022118264908577157,-0.050326356845009856,9
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-24,-0.007539326758497,-0.008439869045099746,0.0009005422866027457,-0.04942581455840711,10
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-25,0.021681107050465886,0.0186805599146318,0.0030005471358340863,-0.046425267422573024,11
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-28,0.002130139463847991,0.001552814167580685,0.0005773252962673059,-0.04584794212630572,12
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-29,0.007299270072992581,0.0018703318608572772,0.005428938212135304,-0.040419003914170415,13
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-11-30,0.005813027552157957,0.010120239250316132,-0.004307211698158175,-0.04472621561232859,14
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-01,0.0054627503760589224,-0.003842178855857581,0.009304929231916503,-0.03542128638041209,15
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-02,-0.026141732283464614,-0.012950237400676134,-0.01319149488278848,-0.048612781263200566,16
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-05,-0.017181435963777525,0.00518128307859711,-0.022362719042374635,-0.0709755003055752,17
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-06,0.022911439266176004,0.0017715009780161495,0.021139938288159854,-0.04983556201741535,18
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-07,0.01733151037477887,-0.00504721788999285,0.02237872826477172,-0.027456833752643628,19
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-08,0.019684572512747467,0.017872130338187908,0.0018124421745595587,-0.02564439157808407,20
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-09,-0.01674613327131058,0.0018067614104866347,-0.018552894681797216,-0.044197286259881285,21
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-12,-0.002956830277942024,-0.01100257816187955,0.008045747883937526,-0.03615153837594376,22
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-13,0.011111111111111072,0.006241738875018221,0.00486937223609285,-0.03128216613985091,23
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-14,-0.009385632161432844,-0.0047921379746527215,-0.004593494186780123,-0.03587566032663103,24
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-15,-0.005803166081086331,-0.0035197497066874472,-0.0022834163743988833,-0.038159076701029915,25
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-16,0.007901842439644202,-0.0017415620094192175,0.00964340444906342,-0.028515672251966495,26
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-19,-0.016743489737225725,-0.004312357176204595,-0.01243113256102113,-0.040946804812987625,27
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-20,-0.009896626332238312,-0.0027022691657515585,-0.007194357166486753,-0.04814116197947438,28
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-21,4.0467807858712845e-05,-0.002610610709690153,0.002651078517548866,-0.04549008346192551,29
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-22,-0.014729685982518448,-0.010196866510364333,-0.004532819472154115,-0.05002290293407963,30
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-23,0.006119599145720134,0.0008271609580026151,0.005292438187717519,-0.04473046474636211,31
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-26,-0.00436788178144254,-0.009704847414753859,0.005336965633311319,-0.03939349911305079,32
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-27,0.010373103731037281,0.015755797779519964,-0.0053826940484826835,-0.04477619316153347,33
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-28,0.004707219088584846,0.00024897918534017016,0.004458239903244676,-0.0403179532582888,34
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-29,0.015549901046084225,0.008562752028675291,0.0069871490174089335,-0.03333080424087986,35
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2016-12-30,0.004295259306394961,0.010143639863764209,-0.005848380557369248,-0.03917918479824911,36
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2017-01-02,-0.03603674956439096,-0.000769625448948208,-0.03526712411544275,-0.07444630891369186,37
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2017-01-03,-0.002547038041245564,0.001552662143162964,-0.004099700184408528,-0.07854600909810039,38
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2017-01-04,-0.0015650741350906605,-0.00020751446497901949,-0.001357559670111641,-0.07990356876821203,39
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2017-01-05,0.004207573632538653,0.0101703192723277,-0.005962745639789047,-0.08586631440800108,40
Wide_2016-10-08_to_2017-01-08,Stock,HDFC,Financial Services,2017-01-06,0.0042310220177455005,-0.0036259034542773794,0.00785692547202288,-0.0780093889359782,41
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-10,0.00292831485241285,0.001287711552611981,0.001640603299800869,0.001640603299800869,-20
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-13,-0.01681784560283406,-0.01555897483005697,-0.0012588707727770876,0.00038173252702378146,-19
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-14,-0.0007523262720253721,0.0011780761200470558,-0.0019304023920724278,-0.0015486698650486463,-18
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-17,-0.01909969884292273,-0.007339748817484892,-0.011759950025437838,-0.013308619890486484,-17
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-18,0.016280197139856067,0.018485047650345088,-0.0022048505104890204,-0.015513470400975504,-16
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-19,0.0003975036769090501,-0.002166422752048258,0.0025639264289573083,-0.012949543972018196,-15
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-20,-0.0022648706639646354,0.004654063355314042,-0.0069189340192786775,-0.019868477991296873,-14
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-21,0.01210673038630028,-0.0007356829206611737,0.012842413306961453,-0.00702606468433542,-13
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-24,-0.005626819863067678,0.001829057862648087,-0.007455877725715765,-0.014481942410051185,-12
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-25,-0.010486328202287232,-0.002020921126663522,-0.00846540707562371,-0.022947349485674895,-11
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-26,-0.008797888506758333,-0.008755882319100516,-4.200618765781705e-05,-0.022989355673332712,-10
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-27,0.010328411199870935,0.0,0.010328411199870935,-0.012660944473461777,-9
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-28,0.005550674866224847,0.0026464852818273155,0.002904189584397532,-0.009756754889064245,-8
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-10-30,-0.0045669353877924035,-0.0014239407270200122,-0.0031429946607723913,-0.012899749549836637,-7
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-11-01,0.005186308146493346,5.796630998067265e-05,0.005128341836512673,-0.007771407713323963,-6
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-11-02,-0.010835053183044785,-0.013006885998469886,0.002171832815425101,-0.005599574897898862,-5
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-11-03,0.007061750190586968,-0.003417899929527901,0.01047965012011487,0.004880075222216007,-4
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-11-04,-0.008964500577712253,-0.006034249077773279,-0.002930251499938974,0.0019498237222770332,-3
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-11-07,0.004623301439253824,0.0075056025232103085,-0.0028823010839564844,-0.0009324773616794513,-2
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-11-08,0.0038817079514985586,0.005472519712839796,-0.0015908117613412376,-0.002523289123020689,-1
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-11-09,-0.0024316351749980036,-0.013050857376953218,0.010619222201955214,0.008095933078934525,0
Wide_2016-10-08_to_2017-01-08,Stock,HDFCBANK,Financial Services,2016-11-10,0.021818181818181737,0.011112428842504851,0.010705752975676885,0.01880168605461141,1
